<CorrectionSettings>
  <RootSensorByLocation>false</RootSensorByLocation>
  <SensorReference>
    <Plate Index="0" Size="96">
      <RefWells />
      <RefLoadWells />
      <RefDetectionWells />
      <ExcludeWells />
    </Plate>
    <GroupRefByPlate>false</GroupRefByPlate>
  </SensorReference>
  <SampleReference>
    <Plate Index="0" Size="96">
      <RefWells />
      <RefLoadWells />
      <RefDetectionWells />
      <ExcludeWells />
    </Plate>
    <GroupRefByPlate>false</GroupRefByPlate>
  </SampleReference>
  <AlignmentSettings>
    <AlignYCorrection>AverageBaseline</AlignYCorrection>
    <AlignYStart>115.007006835938</AlignYStart>
    <AlignYEnd>120.007006835938</AlignYEnd>
    <InterstepCorrection>None</InterstepCorrection>
    <InterstepCorrectionTime>0</InterstepCorrectionTime>
    <SavitzkyGolayFilter>true</SavitzkyGolayFilter>
  </AlignmentSettings>
</CorrectionSettings>
 Data Alignment: None
 Data Alignment Step: 0
t1A3c1, t1A3c1, t1B3c1, t1B3c1, t1C3c1, t1C3c1, t1D3c1, t1D3c1, t1E3c1, t1E3c1, t1F3c1, t1F3c1, t1G3c1, t1G3c1, t1H3c1, t1H3c1, 
Sample Loc:, Sample ID:, Sample Loc:, Sample ID:, Sample Loc:, Sample ID:, Sample Loc:, Sample ID:, Sample Loc:, Sample ID:, Sample Loc:, Sample ID:, Sample Loc:, Sample ID:, Sample Loc:, Sample ID:, 
p1A6, , p1B6, , p1C6, , p1D6, , p1E6, , p1F6, , p1G6, , p1H6, , 
X Values, Y Values, X Values, Y Values, X Values, Y Values, X Values, Y Values, X Values, Y Values, X Values, Y Values, X Values, Y Values, X Values, Y Values, 
1856.82, -0.00919084, 1856.82, 0.39618959, 1856.82, 0.0183627, 1856.82, 0.00549744, 1856.82, -0.00365624, 1856.82, -0.00515578, 1856.82, -0.00456236, 1856.82, -0.00253129, 
1857.02, -0.00928939, 1857.02, 0.39626135, 1857.02, 0.01842753, 1857.02, 0.00577569, 1857.02, -0.00356366, 1857.02, -0.00499556, 1857.02, -0.00481074, 1857.02, -0.0024002, 
1857.22, -0.00947279, 1857.22, 0.39631314, 1857.22, 0.01832588, 1857.22, 0.00591845, 1857.22, -0.00325339, 1857.22, -0.00501302, 1857.22, -0.00445224, 1857.22, -0.0027363, 
1857.42, -0.00917982, 1857.42, 0.39631841, 1857.42, 0.01842274, 1857.42, 0.00650323, 1857.42, -0.0035312, 1857.42, -0.00506445, 1857.42, -0.00490537, 1857.42, -0.00266492, 
1857.62, -0.00879282, 1857.62, 0.3964164, 1857.62, 0.01805156, 1857.62, 0.00679368, 1857.62, -0.00344416, 1857.62, -0.00516706, 1857.62, -0.00501723, 1857.62, -0.00237459, 
1857.82, -0.00849762, 1857.82, 0.39693012, 1857.82, 0.01806881, 1857.82, 0.007471, 1857.82, -0.00323712, 1857.82, -0.00469964, 1857.82, -0.00499582, 1857.82, -0.0021496, 
1858.02, -0.00871877, 1858.02, 0.39733241, 1858.02, 0.01824867, 1858.02, 0.00801123, 1858.02, -0.00333866, 1858.02, -0.00420743, 1858.02, -0.00558284, 1858.02, -0.00198202, 
1858.22, -0.00851507, 1858.22, 0.39751101, 1858.22, 0.01829568, 1858.22, 0.00808603, 1858.22, -0.00347093, 1858.22, -0.00391864, 1858.22, -0.00579769, 1858.22, -0.00216497, 
1858.42, -0.00828702, 1858.42, 0.39773962, 1858.42, 0.01843622, 1858.42, 0.0078797, 1858.42, -0.00363556, 1858.42, -0.00366263, 1858.42, -0.00641867, 1858.42, -0.00213142, 
1858.62, -0.00818873, 1858.62, 0.3982524, 1858.62, 0.01844908, 1858.62, 0.00760349, 1858.62, -0.00335869, 1858.62, -0.00374314, 1858.62, -0.00648229, 1858.62, -0.00208644, 
1858.82, -0.00824104, 1858.82, 0.39838721, 1858.82, 0.018348, 1858.82, 0.00721108, 1858.82, -0.00314542, 1858.82, -0.0035532, 1858.82, -0.00617061, 1858.82, -0.00160453, 
1859.02, -0.00821457, 1859.02, 0.39857614, 1859.02, 0.01842953, 1859.02, 0.00721649, 1859.02, -0.00351584, 1859.02, -0.00326815, 1859.02, -0.00603939, 1859.02, -0.00184968, 
1859.22, -0.00817273, 1859.22, 0.39836188, 1859.22, 0.01836314, 1859.22, 0.00681425, 1859.22, -0.003405, 1859.22, -0.0036608, 1859.22, -0.0056442, 1859.22, -0.00157736, 
1859.42, -0.00846897, 1859.42, 0.39868929, 1859.42, 0.01787309, 1859.42, 0.00689168, 1859.42, -0.00368008, 1859.42, -0.00393269, 1859.42, -0.00563679, 1859.42, -0.0014057, 
1859.62, -0.00868955, 1859.62, 0.39867891, 1859.62, 0.01784981, 1859.62, 0.00654311, 1859.62, -0.00379315, 1859.62, -0.00363073, 1859.62, -0.00532302, 1859.62, -0.00117124, 
1859.82, -0.00875838, 1859.82, 0.39853626, 1859.82, 0.01761248, 1859.82, 0.0062151, 1859.82, -0.00348315, 1859.82, -0.00374244, 1859.82, -0.00507919, 1859.82, -0.0011305, 
1860.02, -0.00918236, 1860.02, 0.39864102, 1860.02, 0.01752305, 1860.02, 0.00579481, 1860.02, -0.00349909, 1860.02, -0.00391984, 1860.02, -0.00509074, 1860.02, -0.00142475, 
1860.22, -0.0095318, 1860.22, 0.39858114, 1860.22, 0.01740116, 1860.22, 0.00543763, 1860.22, -0.0035251, 1860.22, -0.00424769, 1860.22, -0.0052529, 1860.22, -0.00139331, 
1860.42, -0.0098565, 1860.42, 0.39855275, 1860.42, 0.01732809, 1860.42, 0.00569649, 1860.42, -0.00387082, 1860.42, -0.004488, 1860.42, -0.00542602, 1860.42, -0.00121608, 
1860.62, -0.00990073, 1860.62, 0.39846671, 1860.62, 0.01696125, 1860.62, 0.00569471, 1860.62, -0.00399262, 1860.62, -0.00432635, 1860.62, -0.00537162, 1860.62, -0.00136173, 
1860.82, -0.01016691, 1860.82, 0.39837065, 1860.82, 0.01720964, 1860.82, 0.00575318, 1860.82, -0.00391888, 1860.82, -0.00449475, 1860.82, -0.00552557, 1860.82, -0.00134297, 
1861.02, -0.010678, 1861.02, 0.39871882, 1861.02, 0.01737028, 1861.02, 0.00572452, 1861.02, -0.00390908, 1861.02, -0.00434142, 1861.02, -0.00534911, 1861.02, -0.00171213, 
1861.22, -0.01072786, 1861.22, 0.39863939, 1861.22, 0.01754061, 1861.22, 0.00592332, 1861.22, -0.00421382, 1861.22, -0.00451786, 1861.22, -0.00522888, 1861.22, -0.00173058, 
1861.42, -0.01070744, 1861.42, 0.39865537, 1861.42, 0.01788461, 1861.42, 0.00581317, 1861.42, -0.00447194, 1861.42, -0.00467106, 1861.42, -0.00520976, 1861.42, -0.00159289, 
1861.62, -0.01069364, 1861.62, 0.39876348, 1861.62, 0.01821085, 1861.62, 0.00572891, 1861.62, -0.00462993, 1861.62, -0.00427563, 1861.62, -0.00518198, 1861.62, -0.0017553, 
1861.82, -0.01073338, 1861.82, 0.39901432, 1861.82, 0.01847057, 1861.82, 0.00590525, 1861.82, -0.00475388, 1861.82, -0.00346509, 1861.82, -0.00521137, 1861.82, -0.00185682, 
1862.02, -0.01096018, 1862.02, 0.39917384, 1862.02, 0.01859315, 1862.02, 0.00560451, 1862.02, -0.00487755, 1862.02, -0.00300921, 1862.02, -0.00520983, 1862.02, -0.00181109, 
1862.22, -0.01071084, 1862.22, 0.39892666, 1862.22, 0.01827782, 1862.22, 0.0054558, 1862.22, -0.00491168, 1862.22, -0.00303921, 1862.22, -0.00488906, 1862.22, -0.00188844, 
1862.42, -0.01056853, 1862.42, 0.3989217, 1862.42, 0.0184483, 1862.42, 0.00521525, 1862.42, -0.00503371, 1862.42, -0.00324038, 1862.42, -0.00488668, 1862.42, -0.00178171, 
1862.62, -0.01024087, 1862.62, 0.39881439, 1862.62, 0.0183301, 1862.62, 0.00499876, 1862.62, -0.00439514, 1862.62, -0.0037313, 1862.62, -0.00451052, 1862.62, -0.00192276, 
1862.82, -0.01016678, 1862.82, 0.39843683, 1862.82, 0.01832522, 1862.82, 0.00506513, 1862.82, -0.00481876, 1862.82, -0.00352973, 1862.82, -0.00423861, 1862.82, -0.00198448, 
1863.02, -0.00986068, 1863.02, 0.3983371, 1863.02, 0.01844348, 1863.02, 0.00523924, 1863.02, -0.00479952, 1863.02, -0.00347685, 1863.02, -0.00431303, 1863.02, -0.00220395, 
1863.22, -0.00963729, 1863.22, 0.39804901, 1863.22, 0.01855677, 1863.22, 0.00544252, 1863.22, -0.00440151, 1863.22, -0.00383969, 1863.22, -0.00429934, 1863.22, -0.00210964, 
1863.42, -0.00955694, 1863.42, 0.39803734, 1863.42, 0.01874644, 1863.42, 0.00564118, 1863.42, -0.00446145, 1863.42, -0.00362625, 1863.42, -0.00474026, 1863.42, -0.00215155, 
1863.62, -0.00928028, 1863.62, 0.3982725, 1863.62, 0.01898154, 1863.62, 0.00583589, 1863.62, -0.00433401, 1863.62, -0.00347191, 1863.62, -0.00487684, 1863.62, -0.00208302, 
1863.82, -0.00925419, 1863.82, 0.39831476, 1863.82, 0.01913957, 1863.82, 0.00611746, 1863.82, -0.00413804, 1863.82, -0.00333801, 1863.82, -0.00507423, 1863.82, -0.00224398, 
1864.02, -0.00932399, 1864.02, 0.39841101, 1864.02, 0.01922889, 1864.02, 0.00623889, 1864.02, -0.00425005, 1864.02, -0.00327359, 1864.02, -0.00550955, 1864.02, -0.00209323, 
1864.22, -0.00904341, 1864.22, 0.39830858, 1864.22, 0.0193077, 1864.22, 0.00620124, 1864.22, -0.00456889, 1864.22, -0.00323313, 1864.22, -0.00590402, 1864.22, -0.00176913, 
1864.42, -0.00887768, 1864.42, 0.398239, 1864.42, 0.01929369, 1864.42, 0.0066716, 1864.42, -0.00423719, 1864.42, -0.00329825, 1864.42, -0.0059906, 1864.42, -0.00168014, 
1864.62, -0.00881138, 1864.62, 0.39822005, 1864.62, 0.0194283, 1864.62, 0.00660683, 1864.62, -0.00379109, 1864.62, -0.00337351, 1864.62, -0.00626358, 1864.62, -0.00179505, 
1864.82, -0.00929572, 1864.82, 0.39841375, 1864.82, 0.01949585, 1864.82, 0.00669302, 1864.82, -0.00355944, 1864.82, -0.00361566, 1864.82, -0.00663113, 1864.82, -0.00171626, 
1865.02, -0.00952348, 1865.02, 0.39834779, 1865.02, 0.01931553, 1865.02, 0.00659874, 1865.02, -0.00364678, 1865.02, -0.00406568, 1865.02, -0.00663859, 1865.02, -0.00179105, 
1865.22, -0.00953198, 1865.22, 0.39796184, 1865.22, 0.01937981, 1865.22, 0.00659413, 1865.22, -0.00379229, 1865.22, -0.00440362, 1865.22, -0.00657315, 1865.22, -0.00161811, 
1865.42, -0.00950077, 1865.42, 0.3978922, 1865.42, 0.01955165, 1865.42, 0.00616637, 1865.42, -0.00355993, 1865.42, -0.00449021, 1865.42, -0.00670523, 1865.42, -0.00167786, 
1865.62, -0.00928641, 1865.62, 0.39810823, 1865.62, 0.01931224, 1865.62, 0.00595098, 1865.62, -0.00354404, 1865.62, -0.00428151, 1865.62, -0.00658164, 1865.62, -0.00168437, 
1865.82, -0.00943549, 1865.82, 0.3983752, 1865.82, 0.01917606, 1865.82, 0.00579125, 1865.82, -0.00346089, 1865.82, -0.0045107, 1865.82, -0.00643143, 1865.82, -0.00192279, 
1866.02, -0.00956383, 1866.02, 0.39838943, 1866.02, 0.01891085, 1866.02, 0.00540011, 1866.02, -0.00350641, 1866.02, -0.00483819, 1866.02, -0.00614011, 1866.02, -0.00205227, 
1866.22, -0.00968617, 1866.22, 0.3984184, 1866.22, 0.01876936, 1866.22, 0.00529076, 1866.22, -0.00307374, 1866.22, -0.00529739, 1866.22, -0.00592878, 1866.22, -0.00229272, 
1866.42, -0.00989073, 1866.42, 0.39865951, 1866.42, 0.01865382, 1866.42, 0.00499922, 1866.42, -0.00292611, 1866.42, -0.00559377, 1866.42, -0.00572125, 1866.42, -0.00241955, 
1866.62, -0.00967327, 1866.62, 0.39870918, 1866.62, 0.01828189, 1866.62, 0.00496388, 1866.62, -0.0028618, 1866.62, -0.0058827, 1866.62, -0.00531319, 1866.62, -0.00271219, 
1866.82, -0.00965532, 1866.82, 0.398941, 1866.82, 0.01808612, 1866.82, 0.00513863, 1866.82, -0.00303259, 1866.82, -0.00563878, 1866.82, -0.00506169, 1866.82, -0.00262706, 
1867.02, -0.00986052, 1867.02, 0.39918871, 1867.02, 0.01793072, 1867.02, 0.00566168, 1867.02, -0.00291976, 1867.02, -0.00515512, 1867.02, -0.0053993, 1867.02, -0.00257069, 
1867.22, -0.01017083, 1867.22, 0.39932429, 1867.22, 0.01809883, 1867.22, 0.00590763, 1867.22, -0.00323028, 1867.22, -0.00502775, 1867.22, -0.00538291, 1867.22, -0.00257969, 
1867.42, -0.01038651, 1867.42, 0.39920809, 1867.42, 0.01825695, 1867.42, 0.00633934, 1867.42, -0.00369408, 1867.42, -0.00454542, 1867.42, -0.00541956, 1867.42, -0.00229135, 
1867.62, -0.01066889, 1867.62, 0.39919512, 1867.62, 0.01823971, 1867.62, 0.00647126, 1867.62, -0.00373204, 1867.62, -0.00427849, 1867.62, -0.00527426, 1867.62, -0.00224529, 
1867.82, -0.01092015, 1867.82, 0.39906434, 1867.82, 0.01849656, 1867.82, 0.00679302, 1867.82, -0.0039115, 1867.82, -0.00361593, 1867.82, -0.00520364, 1867.82, -0.00204479, 
1868.02, -0.01089309, 1868.02, 0.39919049, 1868.02, 0.01879683, 1868.02, 0.0070936, 1868.02, -0.0040762, 1868.02, -0.00332048, 1868.02, -0.00527111, 1868.02, -0.00183554, 
1868.22, -0.01110918, 1868.22, 0.39918607, 1868.22, 0.01868223, 1868.22, 0.00712072, 1868.22, -0.00445116, 1868.22, -0.00291215, 1868.22, -0.00560429, 1868.22, -0.0017974, 
1868.42, -0.0112964, 1868.42, 0.39907428, 1868.42, 0.0188546, 1868.42, 0.00748374, 1868.42, -0.00448178, 1868.42, -0.00306904, 1868.42, -0.00569642, 1868.42, -0.00170921, 
1868.62, -0.01122859, 1868.62, 0.39923556, 1868.62, 0.01887372, 1868.62, 0.00750406, 1868.62, -0.00500575, 1868.62, -0.00351631, 1868.62, -0.00582246, 1868.62, -0.00134696, 
1868.82, -0.01145135, 1868.82, 0.39944153, 1868.82, 0.0185526, 1868.82, 0.00736439, 1868.82, -0.00556813, 1868.82, -0.00394474, 1868.82, -0.00602867, 1868.82, -0.00128035, 
1869.02, -0.01097746, 1869.02, 0.39946998, 1869.02, 0.01828933, 1869.02, 0.00715548, 1869.02, -0.00581661, 1869.02, -0.00396551, 1869.02, -0.00599062, 1869.02, -0.00132439, 
1869.22, -0.01044906, 1869.22, 0.39981481, 1869.22, 0.01851245, 1869.22, 0.00687915, 1869.22, -0.00584741, 1869.22, -0.00414214, 1869.22, -0.00617162, 1869.22, -0.00150863, 
1869.42, -0.0098585, 1869.42, 0.40014398, 1869.42, 0.01868217, 1869.42, 0.0065394, 1869.42, -0.00560837, 1869.42, -0.0042594, 1869.42, -0.00652149, 1869.42, -0.00148577, 
1869.62, -0.00972028, 1869.62, 0.40031722, 1869.62, 0.01873276, 1869.62, 0.00603066, 1869.62, -0.00560689, 1869.62, -0.0042662, 1869.62, -0.00607541, 1869.62, -0.00150719, 
1869.82, -0.00959959, 1869.82, 0.40049258, 1869.82, 0.01873827, 1869.82, 0.0057718, 1869.82, -0.00521584, 1869.82, -0.00415473, 1869.82, -0.00583326, 1869.82, -0.00236389, 
1870.02, -0.00958051, 1870.02, 0.40031642, 1870.02, 0.01843121, 1870.02, 0.00543909, 1870.02, -0.00498587, 1870.02, -0.00426966, 1870.02, -0.00565804, 1870.02, -0.00273537, 
1870.22, -0.00925626, 1870.22, 0.40035475, 1870.22, 0.01831834, 1870.22, 0.00512596, 1870.22, -0.00460485, 1870.22, -0.00455328, 1870.22, -0.00540109, 1870.22, -0.00267494, 
1870.42, -0.00916148, 1870.42, 0.40037297, 1870.42, 0.0180715, 1870.42, 0.0050702, 1870.42, -0.00457826, 1870.42, -0.00470028, 1870.42, -0.00529366, 1870.42, -0.00285542, 
1870.62, -0.00897301, 1870.62, 0.40056986, 1870.62, 0.01808187, 1870.62, 0.00543841, 1870.62, -0.0043727, 1870.62, -0.0050366, 1870.62, -0.0048793, 1870.62, -0.00289194, 
1870.82, -0.00910154, 1870.82, 0.40065275, 1870.82, 0.01790926, 1870.82, 0.00556909, 1870.82, -0.00419884, 1870.82, -0.00539153, 1870.82, -0.00490986, 1870.82, -0.00255554, 
1871.02, -0.00922422, 1871.02, 0.40069587, 1871.02, 0.01799906, 1871.02, 0.00571495, 1871.02, -0.00450888, 1871.02, -0.00524851, 1871.02, -0.00508509, 1871.02, -0.00269955, 
1871.22, -0.00945794, 1871.22, 0.40044484, 1871.22, 0.01833927, 1871.22, 0.00525226, 1871.22, -0.00452443, 1871.22, -0.0053107, 1871.22, -0.0046513, 1871.22, -0.00293013, 
1871.42, -0.00959132, 1871.42, 0.40025104, 1871.42, 0.01843594, 1871.42, 0.00527902, 1871.42, -0.0042393, 1871.42, -0.00504983, 1871.42, -0.00461767, 1871.42, -0.00320416, 
1871.62, -0.00986193, 1871.62, 0.40027507, 1871.62, 0.01865419, 1871.62, 0.005211, 1871.62, -0.00399041, 1871.62, -0.00514761, 1871.62, -0.00473869, 1871.62, -0.00334227, 
1871.82, -0.0098797, 1871.82, 0.4001227, 1871.82, 0.01906453, 1871.82, 0.00543463, 1871.82, -0.00406856, 1871.82, -0.00516553, 1871.82, -0.00496435, 1871.82, -0.00329143, 
1872.02, -0.01006468, 1872.02, 0.40003793, 1872.02, 0.01931053, 1872.02, 0.00586421, 1872.02, -0.00406942, 1872.02, -0.00552836, 1872.02, -0.00484747, 1872.02, -0.00344227, 
1872.22, -0.01053018, 1872.22, 0.40010293, 1872.22, 0.01907761, 1872.22, 0.0059684, 1872.22, -0.00428929, 1872.22, -0.00558423, 1872.22, -0.00493999, 1872.22, -0.0032432, 
1872.42, -0.01042187, 1872.42, 0.40001207, 1872.42, 0.01938358, 1872.42, 0.00593792, 1872.42, -0.00430532, 1872.42, -0.00604671, 1872.42, -0.0044601, 1872.42, -0.00273634, 
1872.62, -0.01027721, 1872.62, 0.40023975, 1872.62, 0.01911448, 1872.62, 0.00625533, 1872.62, -0.00395814, 1872.62, -0.00612727, 1872.62, -0.004202, 1872.62, -0.00232166, 
1872.82, -0.0106718, 1872.82, 0.40054128, 1872.82, 0.01914628, 1872.82, 0.00651372, 1872.82, -0.00371468, 1872.82, -0.0057544, 1872.82, -0.00442113, 1872.82, -0.00235988, 
1873.02, -0.01065111, 1873.02, 0.40089868, 1873.02, 0.01931487, 1873.02, 0.00683348, 1873.02, -0.00343391, 1873.02, -0.00513064, 1873.02, -0.00428286, 1873.02, -0.00228616, 
1873.22, -0.01040538, 1873.22, 0.40083049, 1873.22, 0.01966807, 1873.22, 0.0069774, 1873.22, -0.00323846, 1873.22, -0.00476598, 1873.22, -0.00446922, 1873.22, -0.0025125, 
1873.42, -0.01030254, 1873.42, 0.40091777, 1873.42, 0.01963368, 1873.42, 0.00694269, 1873.42, -0.0030787, 1873.42, -0.00450662, 1873.42, -0.00426653, 1873.42, -0.00208029, 
1873.62, -0.01045453, 1873.62, 0.40087406, 1873.62, 0.01949274, 1873.62, 0.00706587, 1873.62, -0.00311809, 1873.62, -0.00386251, 1873.62, -0.00402524, 1873.62, -0.00240145, 
1873.82, -0.01026368, 1873.82, 0.40115261, 1873.82, 0.01918032, 1873.82, 0.00748375, 1873.82, -0.00319282, 1873.82, -0.00326696, 1873.82, -0.00445496, 1873.82, -0.00249242, 
1874.02, -0.01015544, 1874.02, 0.40147043, 1874.02, 0.01915072, 1874.02, 0.00736274, 1874.02, -0.00329959, 1874.02, -0.00329208, 1874.02, -0.00490927, 1874.02, -0.00216031, 
1874.22, -0.00992844, 1874.22, 0.40182945, 1874.22, 0.01960232, 1874.22, 0.00724655, 1874.22, -0.00328678, 1874.22, -0.00334863, 1874.22, -0.00513172, 1874.22, -0.00180414, 
1874.42, -0.01018546, 1874.42, 0.40194972, 1874.42, 0.01973758, 1874.42, 0.00720715, 1874.42, -0.00337813, 1874.42, -0.00358683, 1874.42, -0.00557703, 1874.42, -0.00161059, 
1874.62, -0.01021634, 1874.62, 0.40233681, 1874.62, 0.01966002, 1874.62, 0.00707832, 1874.62, -0.00317361, 1874.62, -0.00373487, 1874.62, -0.00562021, 1874.62, -0.00128936, 
1874.82, -0.01009603, 1874.82, 0.4026445, 1874.82, 0.0197273, 1874.82, 0.0066246, 1874.82, -0.00353859, 1874.82, -0.00348625, 1874.82, -0.0060675, 1874.82, -0.00116228, 
1875.02, -0.00997408, 1875.02, 0.4030889, 1875.02, 0.01979653, 1875.02, 0.00621305, 1875.02, -0.00383905, 1875.02, -0.00340164, 1875.02, -0.00642053, 1875.02, -0.00126797, 
1875.22, -0.01008888, 1875.22, 0.40309281, 1875.22, 0.01957273, 1875.22, 0.00588343, 1875.22, -0.00410914, 1875.22, -0.00326489, 1875.22, -0.00663222, 1875.22, -0.00156749, 
1875.42, -0.01025076, 1875.42, 0.40352812, 1875.42, 0.01979302, 1875.42, 0.00592031, 1875.42, -0.00426985, 1875.42, -0.00358288, 1875.42, -0.0068252, 1875.42, -0.00180328, 
1875.62, -0.01051774, 1875.62, 0.40328584, 1875.62, 0.01997909, 1875.62, 0.00564739, 1875.62, -0.00436412, 1875.62, -0.00396969, 1875.62, -0.00671963, 1875.62, -0.00156995, 
1875.82, -0.01049603, 1875.82, 0.40321271, 1875.82, 0.01986832, 1875.82, 0.00549825, 1875.82, -0.00426301, 1875.82, -0.00435065, 1875.82, -0.00650907, 1875.82, -0.00164979, 
1876.02, -0.01035841, 1876.02, 0.40316404, 1876.02, 0.01982318, 1876.02, 0.0058469, 1876.02, -0.00404873, 1876.02, -0.00478489, 1876.02, -0.0062459, 1876.02, -0.00164766, 
1876.22, -0.01026678, 1876.22, 0.40299918, 1876.22, 0.01957196, 1876.22, 0.00569545, 1876.22, -0.00405159, 1876.22, -0.00475811, 1876.22, -0.00605941, 1876.22, -0.00127452, 
1876.42, -0.01024394, 1876.42, 0.40267169, 1876.42, 0.0196247, 1876.42, 0.00580382, 1876.42, -0.00379496, 1876.42, -0.00475683, 1876.42, -0.00571551, 1876.42, -0.00102158, 
1876.62, -0.01040302, 1876.62, 0.40289783, 1876.62, 0.019515, 1876.62, 0.00647721, 1876.62, -0.00355251, 1876.62, -0.00482286, 1876.62, -0.00559218, 1876.62, -0.00074047, 
1876.82, -0.01065153, 1876.82, 0.40316623, 1876.82, 0.01945968, 1876.82, 0.00693749, 1876.82, -0.00347928, 1876.82, -0.00490609, 1876.82, -0.00554977, 1876.82, -0.00089283, 
1877.02, -0.01049523, 1877.02, 0.40283268, 1877.02, 0.01940907, 1877.02, 0.00719269, 1877.02, -0.00367097, 1877.02, -0.00458207, 1877.02, -0.00529119, 1877.02, -0.00091036, 
1877.22, -0.01033459, 1877.22, 0.40254267, 1877.22, 0.01907913, 1877.22, 0.00733486, 1877.22, -0.00398804, 1877.22, -0.00453866, 1877.22, -0.00552486, 1877.22, -0.0011103, 
1877.42, -0.01033482, 1877.42, 0.40291008, 1877.42, 0.01891362, 1877.42, 0.00745368, 1877.42, -0.00418169, 1877.42, -0.0047884, 1877.42, -0.00550307, 1877.42, -0.00089696, 
1877.62, -0.01026092, 1877.62, 0.40299761, 1877.62, 0.01878458, 1877.62, 0.0075045, 1877.62, -0.00435447, 1877.62, -0.00446152, 1877.62, -0.00570976, 1877.62, -0.00092469, 
1877.82, -0.01016388, 1877.82, 0.40336446, 1877.82, 0.01878135, 1877.82, 0.0074493, 1877.82, -0.00457218, 1877.82, -0.00455886, 1877.82, -0.0058348, 1877.82, -0.00036379, 
1878.02, -0.00979794, 1878.02, 0.4033899, 1878.02, 0.01883813, 1878.02, 0.00723708, 1878.02, -0.00415997, 1878.02, -0.00478486, 1878.02, -0.00592303, 1878.02, -0.0003066, 
1878.22, -0.00974793, 1878.22, 0.40314969, 1878.22, 0.01880726, 1878.22, 0.00752458, 1878.22, -0.00424544, 1878.22, -0.00506681, 1878.22, -0.00621963, 1878.22, -0.00023715, 
1878.42, -0.00985875, 1878.42, 0.40333277, 1878.42, 0.01870859, 1878.42, 0.00743931, 1878.42, -0.00458752, 1878.42, -0.00510252, 1878.42, -0.00647576, 1878.42, -0.00034613, 
1878.62, -0.00972862, 1878.62, 0.4037059, 1878.62, 0.01832015, 1878.62, 0.00733819, 1878.62, -0.00453125, 1878.62, -0.00456261, 1878.62, -0.00631295, 1878.62, -0.00077678, 
1878.82, -0.00934742, 1878.82, 0.40396271, 1878.82, 0.0186298, 1878.82, 0.0076966, 1878.82, -0.00480278, 1878.82, -0.00443566, 1878.82, -0.0065292, 1878.82, -0.00128992, 
1879.02, -0.00915214, 1879.02, 0.40415375, 1879.02, 0.01821054, 1879.02, 0.00791693, 1879.02, -0.00509507, 1879.02, -0.00469583, 1879.02, -0.00683047, 1879.02, -0.00145435, 
1879.22, -0.00892971, 1879.22, 0.40429798, 1879.22, 0.01840247, 1879.22, 0.00787408, 1879.22, -0.00528378, 1879.22, -0.00466228, 1879.22, -0.00683667, 1879.22, -0.00180668, 
1879.42, -0.00891533, 1879.42, 0.40459056, 1879.42, 0.0186031, 1879.42, 0.00794927, 1879.42, -0.0054576, 1879.42, -0.00505395, 1879.42, -0.00654263, 1879.42, -0.00195504, 
1879.62, -0.00895426, 1879.62, 0.4043466, 1879.62, 0.01878729, 1879.62, 0.0073127, 1879.62, -0.00519279, 1879.62, -0.00473926, 1879.62, -0.00614602, 1879.62, -0.00207361, 
1879.82, -0.00871397, 1879.82, 0.4045324, 1879.82, 0.01886386, 1879.82, 0.0067626, 1879.82, -0.00510243, 1879.82, -0.0044102, 1879.82, -0.00610662, 1879.82, -0.00231257, 
1880.02, -0.00887487, 1880.02, 0.40425486, 1880.02, 0.01898647, 1880.02, 0.00653978, 1880.02, -0.0049742, 1880.02, -0.00438563, 1880.02, -0.00644561, 1880.02, -0.00242993, 
1880.22, -0.0092418, 1880.22, 0.40404197, 1880.22, 0.01910351, 1880.22, 0.00610372, 1880.22, -0.00503528, 1880.22, -0.00458466, 1880.22, -0.00661164, 1880.22, -0.00253568, 
1880.42, -0.00935479, 1880.42, 0.40404, 1880.42, 0.01892433, 1880.42, 0.00600885, 1880.42, -0.00501289, 1880.42, -0.00464857, 1880.42, -0.00668251, 1880.42, -0.00277101, 
1880.62, -0.00952018, 1880.62, 0.40418236, 1880.62, 0.01918237, 1880.62, 0.00615323, 1880.62, -0.00523149, 1880.62, -0.00470484, 1880.62, -0.0066422, 1880.62, -0.0026512, 
1880.82, -0.00959181, 1880.82, 0.40423242, 1880.82, 0.01904237, 1880.82, 0.00603232, 1880.82, -0.00520379, 1880.82, -0.00461679, 1880.82, -0.00662284, 1880.82, -0.00306726, 
1881.02, -0.00976867, 1881.02, 0.40389701, 1881.02, 0.01911958, 1881.02, 0.00584593, 1881.02, -0.00561569, 1881.02, -0.00456336, 1881.02, -0.0070059, 1881.02, -0.00327077, 
1881.22, -0.00984574, 1881.22, 0.40398582, 1881.22, 0.01907404, 1881.22, 0.00541884, 1881.22, -0.00577977, 1881.22, -0.0047527, 1881.22, -0.00704756, 1881.22, -0.00325741, 
1881.42, -0.01002747, 1881.42, 0.40416496, 1881.42, 0.01880596, 1881.42, 0.0053473, 1881.42, -0.00588955, 1881.42, -0.00463462, 1881.42, -0.0070066, 1881.42, -0.00298184, 
1881.62, -0.01015895, 1881.62, 0.40419653, 1881.62, 0.01872292, 1881.62, 0.00541455, 1881.62, -0.00590242, 1881.62, -0.00451868, 1881.62, -0.00687757, 1881.62, -0.00275168, 
